book_slug,book_title,speech_index,speech_title,speaker,section,source_file,output_file
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,78,A choice between the quick and the dead,Bernard Baruch,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/078_a-choice-between-the-quick-and-the-dead.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,79,The noble mansion of free India,Jawaharlal Nehru,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/079_the-noble-mansion-of-free-india.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,80,The light has gone out of our lives,Jawaharlal Nehru,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/080_the-light-has-gone-out-of-our-lives.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,81,I have in my hand ...,Joseph McCarthy,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/081_i-have-in-my-hand.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,82,The agony and the sweat,William Faulkner,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/082_the-agony-and-the-sweat.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,83,There is only one hope for mankind,Aneurin Bevan,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/083_there-is-only-one-hope-for-mankind.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,84,Let's talk sense to the American people,"Adlai Stevenson Illinois, 26 July 1952",,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/084_let-s-talk-sense-to-the-american-people.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,85,The motion of destiny,"Kwame Nkrumah Accra, 10 July 1953",,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/085_the-motion-of-destiny.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,86,History will absolve me,Fidel Castro,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/086_history-will-absolve-me.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,87,Shall we choose death?,Bertrand Russell,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/087_shall-we-choose-death.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,88,There comes a time when people get tired,Martin Luther King,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/088_there-comes-a-time-when-people-get-tired.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,89,We must abolish the cult of the individual,Nikita Khrushchev,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/089_we-must-abolish-the-cult-of-the-individual.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,90,We have to act up to different standards,Aneurin Bevan,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/090_we-have-to-act-up-to-different-standards.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,91,Naked into the conference chamber,Aneurin Bevan,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/091_naked-into-the-conference-chamber.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,92,Hola Camp,Enoch Powell,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/092_hola-camp.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,93,"An ugly society, a vulgar society, a meretricious society",Aneurin Bevan,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/093_an-ugly-society-a-vulgar-society-a-meretricious-society.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,94,The wind of change,Harold Macmillan,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/094_the-wind-of-change.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,95,Do not reject this man,Eugene McCarthy,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/095_do-not-reject-this-man.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,96,A new frontier,John F. Kennedy,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/096_a-new-frontier.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,97,The torch has been passed to a new generation of Americans,John F. Kennedy,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/097_the-torch-has-been-passed-to-a-new-generation-of-americans.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,98,That man was Eichmann,Gideon Hausner,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/098_that-man-was-eichmann.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,99,"We will fight, fight and fight again",Hugh Gaitskell,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/099_we-will-fight-fight-and-fight-again.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,100,The brotherhood of man,Iain Macleod,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/100_the-brotherhood-of-man.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,101,Duty -- Honour -- Country,Douglas MacArthur,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/101_duty-honour-country.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,102,The end of a thousand years of history,Hugh Gaitskell,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/102_the-end-of-a-thousand-years-of-history.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,103,Ich bin ein Berliner,John F. Kennedy,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/103_ich-bin-ein-berliner.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,104,Never glad confident morning again,Nigel Birch,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/104_never-glad-confident-morning-again.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,106,The white heat of technology,Harold Wilson,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/106_the-white-heat-of-technology.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,107,Let us continue,Lyndon B. Johnson,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/107_let-us-continue.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,108,An ideal for which I am prepared to die,Nelson Mandela,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/108_an-ideal-for-which-i-am-prepared-to-die.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,109,The Great Society,Lyndon B. Johnson,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/109_the-great-society.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,110,Extremism in defence of liberty is no vice,Barry Goldwater,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/110_extremism-in-defence-of-liberty-is-no-vice.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,111,A time for choosing,Ronald Reagan,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/111_a-time-for-choosing.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,112,More African than American,Malcolm X,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/112_more-african-than-american.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,113,We shall overcome,Lyndon B. Johnson,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/113_we-shall-overcome.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,114,This is the goal,Roy Jenkins,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/114_this-is-the-goal.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,115,A tiny ripple of hope,Robert Kennedy,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/115_a-tiny-ripple-of-hope.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,116,The decent opinion of mankind,Eugene McCarthy,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/116_the-decent-opinion-of-mankind.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,117,We will be free,Melina Mercouri,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/117_we-will-be-free.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,118,I shall not seek nor will I accept nomination as your president,"Lyndon B. Johnson Washington, DC, 31 March 1968",,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/118_i-shall-not-seek-nor-will-i-accept-nomination-as-your-president.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,119,"I seem to see ""the River Tiber foaming with much blood""",Enoch Powell,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/119_i-seem-to-see-the-river-tiber-foaming-with-much-blood.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,120,The time has come for an honest government,Richard Nixon,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/120_the-time-has-come-for-an-honest-government.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,121,A woman's civil right,"Betty Friedan Chicago, 1969",,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/121_a-woman-s-civil-right.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,122,Millions will rejoice,Edward Heath,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/122_millions-will-rejoice.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,123,Au revoir,Richard Nixon,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/123_au-revoir.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,124,Our human stock is threatened,Sir Keith Joseph,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/124_our-human-stock-is-threatened.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,125,Let me give you my vision,Margaret Thatcher,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/125_let-me-give-you-my-vision.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,126,"Hate, ignorance and evil",Chaim Herzog,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/126_hate-ignorance-and-evil.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,127,The red flame of Socialist courage,Michael Foot,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/127_the-red-flame-of-socialist-courage.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,128,What is the joy about?,Alexander Solzhenitsyn,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/128_what-is-the-joy-about.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,129,Home Thoughts from Abroad,Roy Jenkins,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/129_home-thoughts-from-abroad.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,130,The dream shall never die,Edward Kennedy,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/130_the-dream-shall-never-die.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,131,We are reaping the whirlwind of all our yesterdays,Michael Heseltine,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/131_we-are-reaping-the-whirlwind-of-all-our-yesterdays.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,132,The Falklands Factor,Margaret Thatcher,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/132_the-falklands-factor.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,133,Our neighbours are indeed like us,Robert Runcie,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/133_our-neighbours-are-indeed-like-us.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,134,I warn you,Neil Kinnock,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/134_i-warn-you.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,135,We do not want a Poland which costs us nothing,Pope John Paul II,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/135_we-do-not-want-a-poland-which-costs-us-nothing.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,136,"The great she-elephant, she who must be obeyed",Denis Healey,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/136_the-great-she-elephant-she-who-must-be-obeyed.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,137,A monstrous carbuncle,Prince Charles,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/137_a-monstrous-carbuncle.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,138,Let us make a vow to the dead,Ronald Reagan,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/138_let-us-make-a-vow-to-the-dead.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,139,You can't play politics with people's jobs,"Neil Kinnock Bournemouth, 1 October 1985",,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/139_you-can-t-play-politics-with-people-s-jobs.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,140,The future doesn't belong to the fainthearted,"Ronald Reagan Oval Office of the White House, 28 January 1986",,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/140_the-future-doesn-t-belong-to-the-fainthearted.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,141,Why am I the first Kinnock in a thousand generations to be able to get to university?,Neil Kinnock,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/141_why-am-i-the-first-kinnock-in-a-thousand-generations-to-be-able-to-get-to-university.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,142,Now is the time,Edward Kennedy,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/142_now-is-the-time.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,143,Keep hope alive,Jesse Jackson,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/143_keep-hope-alive.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,144,The frontiers of the State,Margaret Thatcher,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/144_the-frontiers-of-the-state.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,145,A contaminated moral environment,Václav Havel,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/145_a-contaminated-moral-environment.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,146,Our march to freedom is irreversible,Nelson Mandela,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/146_our-march-to-freedom-is-irreversible.md
